id,cliente_id,data_pedido,prazo_entrega,valor
5661,263,2025-05-29,2025-06-01,3708.50
5662,237,2026-02-20,2026-02-23,1210.18
5663,215,2026-04-25,2026-04-28,3198.89
5664,188,2026-06-10,2026-06-13,2052.88
5665,37,2026-06-17,2026-06-20,1488.01
5666,270,2025-11-20,2025-11-23,4321.24
5667,34,2026-03-04,2026-03-07,2366.55
5668,190,2026-02-23,2026-02-26,4307.45
5669,240,2025-10-28,2025-10-31,3632.83
5670,24,2025-09-29,2025-10-02,2561.16
5671,152,2025-04-07,2025-04-10,3473.53
5672,297,2026-02-18,2026-02-21,778.09
5673,212,2025-03-03,2025-03-06,3002.25
5674,2,2025-05-16,2025-05-19,4272.30
5675,258,2025-09-26,2025-09-29,2713.35
5676,207,2025-01-11,2025-01-14,3871.77
5677,232,2025-06-25,2025-06-28,557.92
5678,235,2025-06-10,2025-06-13,3922.87
5679,264,2025-06-26,2025-06-29,3923.20
5680,216,2026-01-10,2026-01-13,646.40
5681,281,2025-06-30,2025-07-03,1131.67
5682,220,2025-12-04,2025-12-07,2570.78
5683,78,2026-05-09,2026-05-12,2465.39
5684,292,2025-03-21,2025-03-24,4163.70
5685,91,2025-05-29,2025-06-01,904.41
5686,41,2026-03-17,2026-03-20,282.22
5687,240,2025-08-22,2025-08-25,257.09
5688,234,2025-02-15,2025-02-18,1437.65
5689,287,2026-06-08,2026-06-11,2697.85
5690,16,2025-05-14,2025-05-17,2704.85
5691,258,2025-10-29,2025-11-01,2012.90
5692,241,2025-05-07,2025-05-10,3960.75
5693,183,2025-06-18,2025-06-21,1064.25
5694,149,2026-04-20,2026-04-23,739.32
5695,287,2026-04-10,2026-04-13,3157.36
5696,145,2026-05-19,2026-05-22,3464.43
5697,140,2025-09-12,2025-09-15,3148.07
5698,145,2026-03-23,2026-03-26,1788.91
5699,234,2025-03-28,2025-03-31,4488.42
5700,240,2026-03-18,2026-03-21,4930.47
5701,194,2025-07-02,2025-07-05,1208.98
5702,120,2025-01-25,2025-01-28,3739.54
5703,103,2025-07-24,2025-07-27,1279.63
5704,43,2026-01-20,2026-01-23,1185.27
5705,213,2026-01-29,2026-02-01,3762.98
5706,282,2026-05-05,2026-05-08,1142.23
5707,127,2025-01-11,2025-01-14,1546.74
5708,166,2026-03-14,2026-03-17,3690.07
5709,222,2025-08-14,2025-08-17,2234.79
5710,118,2026-02-28,2026-03-03,388.48
5711,47,2026-01-02,2026-01-05,627.77
5712,244,2025-07-22,2025-07-25,1492.75
5713,177,2026-03-03,2026-03-06,4245.11
5714,159,2025-07-24,2025-07-27,2429.87
5715,20,2026-06-06,2026-06-09,4069.63
5716,208,2025-12-06,2025-12-09,2879.25
5717,207,2025-08-05,2025-08-08,2590.09
5718,265,2025-04-04,2025-04-07,729.57
5719,247,2026-03-03,2026-03-06,742.13
5720,183,2025-10-06,2025-10-09,4733.10
5721,52,2025-11-01,2025-11-04,2632.65
5722,198,2025-11-06,2025-11-09,2397.60
5723,224,2025-09-05,2025-09-08,4780.49
5724,137,2025-10-06,2025-10-09,2765.91
5725,62,2025-10-22,2025-10-25,486.47
5726,4,2025-05-21,2025-05-24,2788.94
5727,94,2025-01-22,2025-01-25,511.30
5728,48,2025-12-23,2025-12-26,520.63
5729,49,2026-04-07,2026-04-10,1051.88
5730,283,2025-02-28,2025-03-03,1935.87
5731,88,2026-03-13,2026-03-16,1056.06
5732,200,2026-03-11,2026-03-14,4948.69
5733,106,2026-06-18,2026-06-21,2217.41
5734,249,2026-04-10,2026-04-13,208.64
5735,225,2025-02-25,2025-02-28,315.22
5736,92,2025-01-13,2025-01-16,1322.62
5737,162,2025-04-05,2025-04-08,3548.53
5738,108,2025-01-01,2025-01-04,4576.93
5739,159,2025-12-15,2025-12-18,3393.81
5740,44,2026-03-11,2026-03-14,4467.62
5741,119,2026-04-02,2026-04-05,1577.79
5742,251,2025-07-18,2025-07-21,3696.39
5743,181,2025-10-01,2025-10-04,3527.52
5744,299,2025-03-29,2025-04-01,2810.15
5745,263,2025-09-11,2025-09-14,1795.83
5746,86,2025-12-01,2025-12-04,3698.17
5747,215,2025-11-20,2025-11-23,1400.60
5748,148,2026-03-14,2026-03-17,955.51
5749,223,2025-06-05,2025-06-08,4074.95
5750,224,2025-10-11,2025-10-14,2148.77
5751,227,2026-03-12,2026-03-15,3434.78
5752,128,2026-02-17,2026-02-20,1691.04
5753,63,2025-02-24,2025-02-27,1134.03
5754,283,2025-11-07,2025-11-10,681.63
5755,228,2026-05-30,2026-06-02,2791.35
5756,277,2025-03-03,2025-03-06,1319.68
5757,184,2025-09-23,2025-09-26,4408.64
5758,33,2025-01-16,2025-01-19,2216.82
5759,90,2025-10-31,2025-11-03,3387.38
5760,6,2026-05-21,2026-05-24,2349.02
5761,298,2025-06-21,2025-06-24,4147.77
5762,199,2025-02-27,2025-03-02,1895.93
5763,63,2026-01-07,2026-01-10,2910.72
5764,122,2025-10-08,2025-10-11,4637.75
5765,283,2025-09-24,2025-09-27,3019.48
5766,18,2026-05-05,2026-05-08,1657.74
5767,10,2026-01-10,2026-01-13,1498.92
5768,272,2025-02-10,2025-02-13,719.29
5769,236,2025-02-06,2025-02-09,1800.81
5770,252,2025-02-03,2025-02-06,460.73
5771,227,2025-05-09,2025-05-12,1066.64
5772,67,2026-02-05,2026-02-08,4880.68
5773,267,2025-07-24,2025-07-27,3873.08
5774,156,2025-04-03,2025-04-06,1257.86
5775,107,2025-05-06,2025-05-09,4255.86
5776,56,2025-11-14,2025-11-17,1490.26
5777,288,2025-10-15,2025-10-18,2381.51
5778,55,2025-09-25,2025-09-28,1926.05
5779,228,2025-02-20,2025-02-23,4748.85
5780,218,2026-04-23,2026-04-26,4495.05
5781,191,2025-11-10,2025-11-13,2218.43
5782,102,2025-12-13,2025-12-16,1099.02
5783,207,2025-07-04,2025-07-07,2521.03
5784,18,2025-08-14,2025-08-17,425.08
5785,225,2026-05-08,2026-05-11,4523.85
5786,86,2025-11-08,2025-11-11,2315.37
5787,158,2025-08-27,2025-08-30,4182.36
5788,106,2025-07-26,2025-07-29,4313.33
5789,72,2026-05-18,2026-05-21,4227.10
5790,13,2025-04-12,2025-04-15,4111.71
5791,165,2026-02-13,2026-02-16,2080.23
5792,47,2025-11-12,2025-11-15,445.64
5793,292,2025-10-17,2025-10-20,3741.81
5794,185,2026-04-18,2026-04-21,3491.27
5795,31,2025-04-22,2025-04-25,4927.46
5796,80,2026-04-17,2026-04-20,3812.94
5797,209,2025-10-22,2025-10-25,2756.03
5798,22,2025-01-29,2025-02-01,4442.44
5799,300,2025-05-10,2025-05-13,1431.21
5800,59,2025-05-20,2025-05-23,1716.15
5801,62,2025-09-03,2025-09-06,2237.74
5802,80,2025-12-30,2026-01-02,1620.60
5803,52,2025-07-08,2025-07-11,3345.05
5804,5,2026-03-28,2026-03-31,3138.66
5805,108,2025-12-01,2025-12-04,3811.72
5806,237,2025-12-31,2026-01-03,2408.88
5807,44,2025-06-30,2025-07-03,3252.98
5808,49,2026-02-05,2026-02-08,2197.50
5809,146,2025-07-25,2025-07-28,2883.02
5810,208,2026-05-16,2026-05-19,2282.79
5811,96,2025-01-20,2025-01-23,2813.64
5812,201,2026-04-07,2026-04-10,1001.37
5813,114,2025-10-16,2025-10-19,3911.22
5814,196,2025-01-15,2025-01-18,3898.83
5815,103,2026-05-02,2026-05-05,1631.24
5816,18,2026-03-19,2026-03-22,4050.86
5817,223,2025-08-01,2025-08-04,3387.64
5818,264,2025-08-04,2025-08-07,852.09
5819,98,2026-02-05,2026-02-08,2252.92
5820,9,2026-02-12,2026-02-15,2495.67
5821,47,2025-06-18,2025-06-21,4034.15
5822,74,2025-11-18,2025-11-21,2899.72
5823,113,2025-04-30,2025-05-03,2378.87
5824,9,2026-05-01,2026-05-04,4851.39
5825,23,2025-12-03,2025-12-06,2767.15
5826,269,2025-11-17,2025-11-20,4668.31
5827,183,2025-10-23,2025-10-26,2854.30
5828,197,2026-01-17,2026-01-20,1419.54
5829,201,2025-08-19,2025-08-22,1122.82
5830,297,2025-10-01,2025-10-04,3514.41
5831,199,2025-03-20,2025-03-23,4070.51
5832,71,2025-08-21,2025-08-24,1298.30
5833,232,2025-08-14,2025-08-17,1817.81
5834,244,2025-05-15,2025-05-18,3456.71
5835,253,2025-05-10,2025-05-13,867.09
5836,117,2025-04-05,2025-04-08,4347.56
5837,33,2025-02-18,2025-02-21,3424.40
5838,146,2025-04-11,2025-04-14,2612.24
5839,113,2025-04-07,2025-04-10,4398.47
5840,280,2026-01-02,2026-01-05,4264.22
5841,90,2025-10-02,2025-10-05,2931.26
5842,252,2026-01-21,2026-01-24,650.52
5843,162,2025-06-14,2025-06-17,3830.21
5844,155,2025-08-18,2025-08-21,665.03
5845,295,2026-06-19,2026-06-22,4192.42
5846,77,2025-11-25,2025-11-28,4954.40
5847,243,2025-12-04,2025-12-07,1088.71
5848,217,2025-07-05,2025-07-08,2425.47
5849,63,2025-10-03,2025-10-06,3372.34
5850,169,2025-04-16,2025-04-19,2397.81
5851,30,2026-05-05,2026-05-08,441.65
5852,284,2025-03-08,2025-03-11,1399.69
5853,62,2025-06-30,2025-07-03,3533.06
5854,200,2025-05-01,2025-05-04,3822.56
5855,42,2025-04-08,2025-04-11,2147.00
5856,146,2026-01-10,2026-01-13,2107.36
5857,54,2025-03-10,2025-03-13,3506.86
5858,138,2026-02-16,2026-02-19,1654.44
5859,295,2025-01-25,2025-01-28,3247.18
5860,222,2025-09-16,2025-09-19,4463.61
5861,300,2025-05-03,2025-05-06,2253.76
5862,187,2025-09-17,2025-09-20,2026.33
5863,27,2026-02-26,2026-03-01,4095.06
5864,239,2025-04-30,2025-05-03,1383.62
5865,261,2025-02-18,2025-02-21,3977.87
5866,102,2025-08-30,2025-09-02,4659.62
5867,284,2025-09-18,2025-09-21,2474.28
5868,121,2025-10-03,2025-10-06,3335.76
5869,57,2025-08-29,2025-09-01,3181.64
5870,8,2026-06-02,2026-06-05,3248.49
5871,106,2026-05-29,2026-06-01,221.55
5872,129,2026-03-09,2026-03-12,2322.51
5873,78,2025-07-10,2025-07-13,3046.31
5874,14,2025-06-16,2025-06-19,4002.99
5875,143,2025-11-25,2025-11-28,4183.09
5876,157,2026-06-09,2026-06-12,4748.33
5877,39,2025-06-23,2025-06-26,2399.81
5878,43,2025-12-04,2025-12-07,3750.88
5879,272,2025-01-03,2025-01-06,2573.31
5880,286,2026-06-17,2026-06-20,1490.06
5881,281,2026-01-24,2026-01-27,1986.04
5882,194,2025-01-04,2025-01-07,4801.06
5883,294,2025-05-28,2025-05-31,440.20
5884,32,2025-12-22,2025-12-25,1653.99
5885,204,2025-01-28,2025-01-31,2979.96
5886,147,2025-01-14,2025-01-17,1074.27
5887,134,2025-08-21,2025-08-24,4743.85
5888,79,2025-07-01,2025-07-04,1399.50
5889,185,2025-12-20,2025-12-23,4231.42
5890,33,2026-02-11,2026-02-14,4153.15
5891,203,2025-05-20,2025-05-23,3413.24
5892,259,2026-03-10,2026-03-13,1838.90
5893,11,2026-05-30,2026-06-02,786.85
5894,44,2026-04-20,2026-04-23,1318.87
5895,177,2026-03-13,2026-03-16,4688.66
5896,175,2025-04-03,2025-04-06,4317.00
5897,75,2026-04-25,2026-04-28,4896.90
5898,248,2025-09-16,2025-09-19,525.22
5899,119,2026-04-09,2026-04-12,2750.07
5900,115,2026-04-21,2026-04-24,3465.64
5901,291,2025-06-21,2025-06-24,366.43
5902,185,2025-07-04,2025-07-07,2920.66
5903,15,2025-11-24,2025-11-27,2364.61
5904,233,2025-10-08,2025-10-11,1626.70
5905,2,2025-06-12,2025-06-15,4730.27
5906,276,2026-05-06,2026-05-09,2570.67
5907,80,2025-08-01,2025-08-04,4104.15
5908,231,2025-01-27,2025-01-30,3411.18
5909,286,2025-09-16,2025-09-19,4428.32
5910,227,2025-01-20,2025-01-23,2978.65
5911,274,2025-03-15,2025-03-18,3290.61
5912,196,2025-09-23,2025-09-26,4641.96
5913,97,2025-05-02,2025-05-05,1071.23
5914,149,2025-03-14,2025-03-17,609.88
5915,6,2026-05-27,2026-05-30,4375.56
5916,193,2025-07-16,2025-07-19,1115.51
5917,99,2026-03-06,2026-03-09,2585.27
5918,108,2025-12-09,2025-12-12,731.05
5919,253,2025-10-06,2025-10-09,755.40
5920,43,2025-12-09,2025-12-12,352.57
5921,75,2025-06-02,2025-06-05,646.99
5922,136,2025-10-09,2025-10-12,2587.37
5923,66,2025-04-07,2025-04-10,3845.18
5924,190,2026-02-05,2026-02-08,2558.43
5925,104,2025-11-10,2025-11-13,2992.89
5926,7,2025-07-25,2025-07-28,1547.77
5927,182,2025-01-03,2025-01-06,320.18
5928,157,2025-02-05,2025-02-08,3589.71
5929,244,2025-09-18,2025-09-21,1123.57
5930,294,2026-03-10,2026-03-13,1566.13
5931,183,2025-11-04,2025-11-07,1674.10
5932,242,2026-01-15,2026-01-18,1453.36
5933,242,2025-01-31,2025-02-03,757.09
5934,27,2026-03-16,2026-03-19,3881.29
5935,45,2025-03-31,2025-04-03,1923.23
5936,69,2025-06-23,2025-06-26,3099.37
5937,82,2026-04-06,2026-04-09,3932.95
5938,230,2026-02-20,2026-02-23,1191.18
5939,59,2026-01-02,2026-01-05,2156.17
5940,295,2026-06-02,2026-06-05,786.78
5941,143,2026-05-26,2026-05-29,642.70
5942,97,2025-01-09,2025-01-12,926.97
5943,66,2025-04-21,2025-04-24,1143.25
5944,216,2025-08-20,2025-08-23,2877.90
5945,216,2026-06-22,2026-06-25,4829.57
5946,252,2026-05-26,2026-05-29,524.84
5947,146,2025-11-25,2025-11-28,2264.84
5948,131,2026-02-09,2026-02-12,2761.23
5949,242,2026-04-06,2026-04-09,1320.36
5950,218,2026-04-16,2026-04-19,1752.76
5951,103,2025-08-18,2025-08-21,1327.07
5952,95,2025-10-14,2025-10-17,1941.30
5953,206,2025-06-19,2025-06-22,4505.75
5954,99,2026-03-19,2026-03-22,2402.30
5955,281,2025-10-31,2025-11-03,1219.78
5956,59,2025-03-04,2025-03-07,4903.65
5957,15,2026-03-25,2026-03-28,1645.99
5958,179,2025-04-07,2025-04-10,4454.47
5959,253,2026-04-18,2026-04-21,1583.26
5960,218,2025-09-26,2025-09-29,2426.36
5961,77,2026-06-19,2026-06-22,3533.61
5962,32,2026-04-23,2026-04-26,720.83
5963,167,2026-04-06,2026-04-09,3004.13
5964,49,2025-10-21,2025-10-24,2062.22
5965,76,2025-09-09,2025-09-12,1224.33
5966,32,2025-10-11,2025-10-14,1757.09
5967,202,2025-05-31,2025-06-03,926.62
5968,64,2025-07-09,2025-07-12,3587.82
5969,178,2025-06-19,2025-06-22,3094.82
5970,276,2026-03-27,2026-03-30,493.06
5971,48,2025-03-08,2025-03-11,1431.59
5972,164,2025-08-30,2025-09-02,3957.20
5973,72,2025-03-12,2025-03-15,1248.80
5974,127,2026-02-16,2026-02-19,1421.04
5975,136,2025-04-25,2025-04-28,4677.06
5976,175,2025-07-17,2025-07-20,2843.72
5977,125,2025-09-01,2025-09-04,4385.95
5978,266,2026-04-25,2026-04-28,467.68
5979,257,2025-09-15,2025-09-18,4491.93
5980,131,2026-04-01,2026-04-04,4761.80
5981,65,2025-10-28,2025-10-31,793.96
5982,10,2026-05-12,2026-05-15,1606.22
5983,287,2025-12-26,2025-12-29,3617.86
5984,267,2025-09-26,2025-09-29,2025.35
5985,166,2025-02-07,2025-02-10,4221.01
5986,195,2026-03-06,2026-03-09,974.84
5987,147,2025-10-08,2025-10-11,3407.98
5988,269,2025-03-20,2025-03-23,3123.96
5989,97,2025-10-14,2025-10-17,1003.82
5990,267,2025-05-03,2025-05-06,913.65
5991,56,2025-05-26,2025-05-29,2674.45
5992,285,2025-02-11,2025-02-14,1368.61
5993,155,2025-04-05,2025-04-08,4515.39
5994,280,2026-03-13,2026-03-16,1252.75
5995,149,2025-07-10,2025-07-13,2124.61
5996,113,2025-10-04,2025-10-07,461.53
5997,42,2026-03-30,2026-04-02,2195.05
5998,218,2025-01-28,2025-01-31,2070.15
5999,160,2026-03-02,2026-03-05,4341.89
6000,61,2025-02-17,2025-02-20,4135.24
6001,39,2026-01-20,2026-01-23,3123.14
6002,299,2025-09-04,2025-09-07,2051.48
6003,109,2025-05-17,2025-05-20,4473.19
6004,37,2025-07-04,2025-07-07,3663.36
6005,42,2025-05-20,2025-05-23,3535.21
6006,137,2025-03-29,2025-04-01,4805.26
6007,145,2025-06-16,2025-06-19,3425.66
6008,194,2025-05-14,2025-05-17,2235.07
6009,99,2025-08-18,2025-08-21,450.90
6010,244,2025-02-26,2025-03-01,1164.02
6011,192,2025-03-01,2025-03-04,2113.32
6012,64,2025-09-22,2025-09-25,2583.99
6013,72,2025-10-10,2025-10-13,3459.15
6014,1,2025-07-31,2025-08-03,4751.00
6015,38,2025-12-27,2025-12-30,4327.32
6016,215,2025-02-07,2025-02-10,3200.87
6017,104,2025-08-08,2025-08-11,2136.77
6018,267,2026-02-09,2026-02-12,4142.20
6019,23,2026-02-25,2026-02-28,2817.81
6020,6,2025-08-08,2025-08-11,3102.74
6021,24,2025-12-17,2025-12-20,1308.79
6022,282,2026-04-11,2026-04-14,3662.27
6023,6,2025-10-04,2025-10-07,3193.87
6024,19,2026-04-11,2026-04-14,3806.94
6025,269,2026-02-23,2026-02-26,3498.68
6026,236,2026-02-07,2026-02-10,821.16
6027,203,2025-01-29,2025-02-01,3655.20
6028,79,2026-04-30,2026-05-03,467.27
6029,151,2025-06-03,2025-06-06,4091.68
6030,33,2025-06-07,2025-06-10,1708.29
6031,126,2026-05-11,2026-05-14,2872.90
6032,191,2026-02-13,2026-02-16,3690.73
6033,137,2025-06-19,2025-06-22,840.29
6034,268,2025-05-27,2025-05-30,718.16
6035,121,2025-01-25,2025-01-28,3492.38
6036,164,2025-01-17,2025-01-20,2437.66
6037,189,2025-02-20,2025-02-23,3361.96
6038,35,2026-02-17,2026-02-20,2019.88
6039,35,2025-09-20,2025-09-23,639.86
6040,154,2025-06-17,2025-06-20,4583.99
6041,281,2025-02-12,2025-02-15,2018.36
6042,252,2025-07-29,2025-08-01,1175.31
6043,237,2025-01-14,2025-01-17,3003.68
6044,75,2025-05-29,2025-06-01,1188.85
6045,278,2025-06-16,2025-06-19,1192.78
6046,11,2025-03-29,2025-04-01,1584.35
6047,171,2025-08-12,2025-08-15,1901.11
6048,43,2026-03-26,2026-03-29,3888.31
6049,103,2025-04-03,2025-04-06,2559.44
6050,123,2026-03-28,2026-03-31,285.69
6051,61,2026-04-27,2026-04-30,295.12
6052,76,2025-09-01,2025-09-04,3974.59
6053,128,2025-08-13,2025-08-16,2049.90
6054,219,2025-09-02,2025-09-05,291.80
6055,6,2025-03-17,2025-03-20,4040.22
6056,150,2026-01-19,2026-01-22,2639.12
6057,77,2026-04-29,2026-05-02,4504.85
6058,265,2025-04-30,2025-05-03,669.80
6059,24,2025-10-25,2025-10-28,922.42
6060,159,2025-04-24,2025-04-27,1162.73
6061,76,2026-03-20,2026-03-23,3516.32
6062,122,2025-11-05,2025-11-08,3510.23
6063,293,2026-03-10,2026-03-13,1691.41
6064,57,2026-05-06,2026-05-09,1738.95
6065,57,2025-01-04,2025-01-07,2244.92
6066,32,2026-06-04,2026-06-07,1872.59
6067,262,2025-05-07,2025-05-10,1733.14
6068,98,2026-03-18,2026-03-21,4271.84
6069,121,2026-02-02,2026-02-05,1382.32
6070,224,2025-10-18,2025-10-21,4363.51
6071,274,2026-03-13,2026-03-16,267.88
6072,139,2026-03-13,2026-03-16,1130.82
6073,242,2025-06-14,2025-06-17,340.06
6074,99,2025-08-26,2025-08-29,1818.69
6075,194,2025-01-02,2025-01-05,1090.69
6076,195,2026-01-19,2026-01-22,4544.29
6077,7,2025-12-02,2025-12-05,2646.38
6078,139,2026-03-18,2026-03-21,3202.86
6079,101,2025-01-08,2025-01-11,4287.28
6080,63,2025-05-28,2025-05-31,1336.61
6081,88,2026-03-30,2026-04-02,3505.34
6082,269,2025-05-03,2025-05-06,1769.28
6083,169,2025-11-29,2025-12-02,1951.63
6084,1,2026-06-03,2026-06-06,3076.09
6085,58,2025-06-23,2025-06-26,3782.23
6086,140,2025-06-19,2025-06-22,2599.69
6087,261,2025-07-01,2025-07-04,4113.61
6088,113,2025-12-23,2025-12-26,393.83
6089,84,2025-12-13,2025-12-16,3717.41
6090,11,2026-03-09,2026-03-12,2250.04
6091,154,2026-02-11,2026-02-14,972.22
6092,60,2025-05-14,2025-05-17,3336.74
6093,207,2025-08-02,2025-08-05,2962.49
6094,56,2026-03-13,2026-03-16,1164.46
6095,284,2025-01-20,2025-01-23,421.06
6096,135,2026-04-18,2026-04-21,3785.70
6097,223,2025-02-19,2025-02-22,650.71
6098,116,2025-07-23,2025-07-26,4326.88
6099,210,2026-01-03,2026-01-06,2242.38
6100,298,2025-04-19,2025-04-22,2330.74
6101,150,2026-05-01,2026-05-04,4220.34
6102,121,2026-03-06,2026-03-09,4688.36
6103,199,2025-12-27,2025-12-30,216.32
6104,191,2025-08-04,2025-08-07,612.83
6105,68,2025-11-17,2025-11-20,2790.00
6106,64,2025-11-05,2025-11-08,1926.92
6107,215,2025-11-03,2025-11-06,865.62
6108,76,2025-01-10,2025-01-13,3631.50
6109,41,2026-05-11,2026-05-14,1176.12
6110,117,2026-05-05,2026-05-08,528.30
6111,104,2025-01-09,2025-01-12,1022.23
6112,196,2025-03-03,2025-03-06,1568.67
6113,73,2025-02-22,2025-02-25,922.22
6114,235,2025-05-28,2025-05-31,4256.89
6115,58,2025-12-04,2025-12-07,4227.40
6116,132,2025-08-28,2025-08-31,4051.67
6117,108,2025-10-09,2025-10-12,548.53
6118,221,2026-06-24,2026-06-27,4445.58
6119,76,2025-09-12,2025-09-15,1469.49
6120,39,2025-04-07,2025-04-10,254.74
6121,184,2025-06-04,2025-06-07,2396.75
6122,84,2025-09-30,2025-10-03,2694.60
6123,8,2026-03-26,2026-03-29,2877.31
6124,24,2026-05-20,2026-05-23,2829.86
6125,290,2026-03-07,2026-03-10,271.88
6126,153,2026-03-26,2026-03-29,4452.78
6127,72,2026-02-04,2026-02-07,2104.02
6128,85,2025-06-30,2025-07-03,2620.48
6129,36,2026-02-20,2026-02-23,2568.17
6130,71,2026-03-25,2026-03-28,2073.23
6131,118,2026-02-13,2026-02-16,4781.93
6132,4,2025-08-30,2025-09-02,2829.96
6133,241,2026-04-13,2026-04-16,1569.51
6134,262,2025-05-15,2025-05-18,2749.80
6135,117,2026-02-14,2026-02-17,1597.10
6136,149,2025-07-03,2025-07-06,1399.77
6137,280,2026-05-23,2026-05-26,2208.08
6138,171,2025-10-25,2025-10-28,3331.65
6139,91,2025-12-13,2025-12-16,3857.62
6140,202,2026-06-03,2026-06-06,2474.30
6141,32,2025-08-25,2025-08-28,3096.09
6142,183,2025-10-16,2025-10-19,1789.25
6143,221,2026-03-10,2026-03-13,3821.57
6144,156,2025-04-17,2025-04-20,765.81
6145,241,2025-04-16,2025-04-19,1751.04
6146,129,2025-04-29,2025-05-02,4967.56
6147,129,2025-06-13,2025-06-16,3232.42
6148,153,2025-10-23,2025-10-26,2301.32
6149,39,2025-07-24,2025-07-27,4757.22
6150,193,2025-11-17,2025-11-20,4830.34
6151,260,2026-02-28,2026-03-03,650.19
6152,145,2025-05-23,2025-05-26,4848.83
6153,55,2025-06-30,2025-07-03,1338.85
6154,211,2026-06-02,2026-06-05,1526.69
6155,217,2026-06-09,2026-06-12,1471.38
6156,49,2026-05-21,2026-05-24,4741.27
6157,45,2025-11-13,2025-11-16,3391.59
6158,4,2025-10-15,2025-10-18,2784.57
6159,52,2025-02-01,2025-02-04,4299.28
6160,252,2025-09-23,2025-09-26,2263.99
6161,268,2025-08-28,2025-08-31,3588.62
6162,62,2025-08-02,2025-08-05,2044.40
6163,117,2025-05-05,2025-05-08,1364.26
6164,155,2026-03-17,2026-03-20,3467.63
6165,227,2025-05-05,2025-05-08,4020.79
6166,270,2025-11-03,2025-11-06,958.45
6167,198,2026-05-08,2026-05-11,3772.64
6168,32,2025-10-30,2025-11-02,3375.09
6169,159,2026-05-16,2026-05-19,4494.96
6170,207,2025-09-01,2025-09-04,4984.50
6171,7,2025-07-19,2025-07-22,1325.31
6172,48,2025-01-11,2025-01-14,3283.56
6173,62,2026-04-04,2026-04-07,2489.69
6174,229,2025-04-29,2025-05-02,4513.14
6175,202,2025-08-23,2025-08-26,4519.77
6176,12,2025-10-13,2025-10-16,4168.78
6177,30,2025-03-20,2025-03-23,4173.32
6178,106,2025-03-19,2025-03-22,3416.95
6179,37,2025-01-23,2025-01-26,587.35
6180,69,2025-11-24,2025-11-27,4889.14
6181,170,2025-10-10,2025-10-13,4403.55
6182,232,2025-08-21,2025-08-24,4293.43
6183,80,2026-02-11,2026-02-14,2130.58
6184,39,2025-08-04,2025-08-07,307.27
6185,52,2026-01-23,2026-01-26,3860.18
6186,21,2026-06-20,2026-06-23,4908.39
6187,233,2026-04-07,2026-04-10,1856.35
6188,227,2025-09-13,2025-09-16,708.39
6189,224,2025-08-27,2025-08-30,3022.09
6190,26,2025-05-08,2025-05-11,3369.60
6191,201,2025-08-08,2025-08-11,4338.85
6192,223,2026-02-21,2026-02-24,2348.99
6193,154,2025-02-18,2025-02-21,4188.46
6194,224,2026-05-12,2026-05-15,1244.83
6195,123,2025-06-27,2025-06-30,3894.76
6196,243,2025-11-18,2025-11-21,3749.07
6197,271,2025-06-11,2025-06-14,4170.68
6198,62,2025-07-30,2025-08-02,3526.01
6199,62,2025-03-17,2025-03-20,4918.47
6200,272,2025-09-24,2025-09-27,1662.57
6201,244,2026-04-13,2026-04-16,879.41
6202,159,2026-03-10,2026-03-13,1805.68
6203,219,2025-06-12,2025-06-15,1991.63
6204,119,2026-04-24,2026-04-27,3102.69
6205,165,2025-07-01,2025-07-04,4830.51
6206,42,2025-10-10,2025-10-13,875.49
6207,246,2026-06-13,2026-06-16,1942.88
6208,20,2025-06-13,2025-06-16,3046.99
6209,167,2025-02-15,2025-02-18,2121.48
6210,180,2025-06-11,2025-06-14,2496.95
6211,199,2026-02-12,2026-02-15,450.47
6212,74,2026-06-09,2026-06-12,4015.84
6213,126,2025-10-10,2025-10-13,3989.96
6214,73,2025-07-18,2025-07-21,2941.55
6215,60,2025-04-17,2025-04-20,3104.10
6216,29,2025-09-22,2025-09-25,3520.83
6217,166,2025-02-07,2025-02-10,2147.56
6218,287,2025-05-01,2025-05-04,1656.34
6219,54,2025-06-20,2025-06-23,2847.49
6220,123,2026-06-03,2026-06-06,3891.58
6221,75,2025-05-22,2025-05-25,2124.58
6222,251,2026-01-17,2026-01-20,1041.00
6223,75,2026-01-26,2026-01-29,1523.30
6224,185,2025-04-28,2025-05-01,1948.81
6225,98,2025-05-17,2025-05-20,4774.03
6226,120,2025-08-20,2025-08-23,1346.35
6227,24,2025-11-20,2025-11-23,2139.41
6228,81,2025-12-06,2025-12-09,4530.81
6229,109,2025-11-11,2025-11-14,2198.92
6230,227,2025-09-25,2025-09-28,3621.71
6231,14,2025-02-17,2025-02-20,3082.00
6232,149,2025-05-19,2025-05-22,3076.32
6233,127,2025-06-10,2025-06-13,4993.87
6234,258,2025-08-01,2025-08-04,578.28
6235,237,2025-06-26,2025-06-29,1786.44
6236,103,2026-02-24,2026-02-27,496.09
6237,45,2025-07-07,2025-07-10,2887.50
6238,174,2026-06-08,2026-06-11,1585.57
6239,23,2025-04-10,2025-04-13,1781.76
6240,164,2026-02-21,2026-02-24,1193.03
6241,53,2025-04-02,2025-04-05,4957.13
6242,274,2025-09-08,2025-09-11,3958.79
6243,119,2025-01-30,2025-02-02,785.91
6244,167,2025-09-20,2025-09-23,4970.04
6245,156,2025-05-29,2025-06-01,248.98
